Method,z_um,f_norm,H_A
Proposed,-100.0,0.135,0.8213523139763078
Proposed,-100.0,0.14500000000000002,0.7938214014025474
Proposed,-100.0,0.155,0.7611198266276561
Proposed,-100.0,0.165,0.7299732221764553
Proposed,-100.0,0.175,0.7018954322922346
Proposed,-100.0,0.185,0.6747985388344837
Proposed,-100.0,0.195,0.6507323820568146
Proposed,-100.0,0.20500000000000002,0.6287512766199203
Proposed,-100.0,0.215,0.6077597695140363
Proposed,-100.0,0.225,0.588114431978743
Proposed,-100.0,0.235,0.5697426604144031
Proposed,-100.0,0.245,0.5527768967904365
Proposed,-100.0,0.255,0.5380435607579802
Proposed,-100.0,0.265,0.5255343529902381
Proposed,-100.0,0.275,0.5145719277084554
Proposed,-100.0,0.28500000000000003,0.5041189808905004
Proposed,-100.0,0.295,0.49460818725888345
Proposed,-100.0,0.305,0.48561658129401747
Proposed,-100.0,0.315,0.4769469044954682
Proposed,-100.0,0.325,0.4694362830892056
Proposed,-100.0,0.335,0.46097062013828816
Proposed,-100.0,0.34500000000000003,0.4476024390053443
Proposed,-100.0,0.355,0.4325704431136306
Proposed,-100.0,0.365,0.4180012949842693
Proposed,-100.0,0.375,0.4034527221934749
Proposed,-100.0,0.385,0.38921788614235064
Proposed,-100.0,0.395,0.37662999218009097
Proposed,-100.0,0.405,0.36593757590626064
Proposed,-100.0,0.41500000000000004,0.35708027851514
Proposed,-100.0,0.425,0.34891150717484876
Proposed,-100.0,0.435,0.3425608547213485
Proposed,-100.0,0.445,0.3379120326577284
Proposed,-100.0,0.455,0.33475989942672923
Proposed,-100.0,0.465,0.33118911842364485
Proposed,-100.0,0.475,0.3274069467275689
Proposed,-100.0,0.485,0.32317292768242606
Proposed,-100.0,0.495,0.3187185911640986
Proposed,-100.0,0.505,0.31434418339700304
Proposed,-100.0,0.515,0.31005488166522366
Proposed,-100.0,0.525,0.3057674727262764
Proposed,-100.0,0.535,0.3015456649998567
Proposed,-100.0,0.545,0.2974436899209525
Proposed,-100.0,0.555,0.2931940008647158
Proposed,-100.0,0.5650000000000001,0.2888405082028867
Proposed,-100.0,0.575,0.2844684429757369
Proposed,-100.0,0.585,0.28006705541600346
Proposed,-100.0,0.595,0.2757535500687859
Proposed,-100.0,0.605,0.2716419483260288
Proposed,-100.0,0.615,0.26773089806186684
Proposed,-100.0,0.625,0.2636874718713836
Proposed,-100.0,0.635,0.2595605157858272
Proposed,-100.0,0.645,0.25560084589305027
Proposed,-100.0,0.655,0.2517717796179976
Proposed,-100.0,0.665,0.2481545546861217
Proposed,-100.0,0.675,0.2445687953306386
Proposed,-100.0,0.685,0.24099860313463167
Proposed,-100.0,0.6950000000000001,0.2374795014828492
Proposed,-100.0,0.7050000000000001,0.23412981981352443
Proposed,-100.0,0.715,0.23086042634512924
Proposed,-100.0,0.725,0.22774646852086886
Proposed,-100.0,0.735,0.22485684213495435
Proposed,-100.0,0.745,0.22224812551053832
Proposed,-100.0,0.755,0.21957261316889887
Proposed,-100.0,0.765,0.2170068147208042
Proposed,-100.0,0.775,0.2145788902021637
Proposed,-100.0,0.785,0.21218076494910218
Proposed,-100.0,0.795,0.20992582759892628
Proposed,-100.0,0.805,0.20783617210907745
Proposed,-100.0,0.8150000000000001,0.20607288696630452
Proposed,-100.0,0.8250000000000001,0.20425195093412082
Proposed,-100.0,0.835,0.20244829911210355
Proposed,-100.0,0.845,0.20077721234877033
Proposed,-100.0,0.855,0.199218904042231
Proposed,-100.0,0.865,0.19784857774222356
Proposed,-100.0,0.875,0.19653111289384226
Proposed,-100.0,0.885,0.19525449683386542
Proposed,-100.0,0.895,0.19396276161053966
Proposed,-75.0,0.005,1.0
Proposed,-75.0,0.015,0.9988329668630243
Proposed,-75.0,0.025,0.996367018617637
Proposed,-75.0,0.035,0.9927923644376226
Proposed,-75.0,0.045,0.9877769006042785
Proposed,-75.0,0.055,0.9813579472816024
Proposed,-75.0,0.065,0.9752729138555196
Proposed,-75.0,0.07500000000000001,0.9684775216353975
Proposed,-75.0,0.08499999999999999,0.9587694479670216
Proposed,-75.0,0.095,0.9485308148117539
Proposed,-75.0,0.10500000000000001,0.9369597954710908
Proposed,-75.0,0.11499999999999999,0.9231877869875199
Proposed,-75.0,0.125,0.909347020299568
Proposed,-75.0,0.135,0.896525696643895
Proposed,-75.0,0.14500000000000002,0.8791884224198628
Proposed,-75.0,0.155,0.8553989379239394
Proposed,-75.0,0.165,0.8310456460215191
Proposed,-75.0,0.175,0.808117181071975
Proposed,-75.0,0.185,0.7851247033748889
Proposed,-75.0,0.195,0.7640011068807545
Proposed,-75.0,0.20500000000000002,0.7441403963553911
Proposed,-75.0,0.215,0.7246852052056294
Proposed,-75.0,0.225,0.7059122895475488
Proposed,-75.0,0.235,0.6879306444505447
Proposed,-75.0,0.245,0.6709493051138573
Proposed,-75.0,0.255,0.656003835289445
Proposed,-75.0,0.265,0.6432762819544554
Proposed,-75.0,0.275,0.6322913922340427
Proposed,-75.0,0.28500000000000003,0.6221647318976549
Proposed,-75.0,0.295,0.6135186940774386
Proposed,-75.0,0.305,0.6062015895949523
Proposed,-75.0,0.315,0.6001870178155025
Proposed,-75.0,0.325,0.5959330107552285
Proposed,-75.0,0.335,0.5914129469828132
Proposed,-75.0,0.34500000000000003,0.5818608523856946
Proposed,-75.0,0.355,0.5697618194171943
Proposed,-75.0,0.365,0.556845635154154
Proposed,-75.0,0.375,0.542665266241001
Proposed,-75.0,0.385,0.5273556671089493
Proposed,-75.0,0.395,0.5122439385322992
Proposed,-75.0,0.405,0.49783996428486904
Proposed,-75.0,0.41500000000000004,0.48411757854431925
Proposed,-75.0,0.425,0.4693761856747501
Proposed,-75.0,0.435,0.4553245260851486
Proposed,-75.0,0.445,0.4421075241583777
Proposed,-75.0,0.455,0.4299473644704011
Proposed,-75.0,0.465,0.41987192776215937
Proposed,-75.0,0.475,0.4115711055956225
Proposed,-75.0,0.485,0.40340815621507636
Proposed,-75.0,0.495,0.3957923106124796
Proposed,-75.0,0.505,0.38902573827962494
Proposed,-75.0,0.515,0.3829972528449802
Proposed,-75.0,0.525,0.3773744444660202
Proposed,-75.0,0.535,0.3723595021052897
Proposed,-75.0,0.545,0.36772647487483
Proposed,-75.0,0.555,0.36324782307252834
Proposed,-75.0,0.5650000000000001,0.3589816264693097
Proposed,-75.0,0.575,0.3548915454715274
Proposed,-75.0,0.585,0.3511550549668786
Proposed,-75.0,0.595,0.3474941944217317
Proposed,-75.0,0.605,0.3442018059769854
Proposed,-75.0,0.615,0.3411564458888278
Proposed,-75.0,0.625,0.33814841475459767
Proposed,-75.0,0.635,0.33511697473220436
Proposed,-75.0,0.645,0.33219001556954136
Proposed,-75.0,0.655,0.32939053866348655
Proposed,-75.0,0.665,0.3267330988203963
Proposed,-75.0,0.675,0.32410162231283796
Proposed,-75.0,0.685,0.3214164781901762
Proposed,-75.0,0.6950000000000001,0.3187294658197941
Proposed,-75.0,0.7050000000000001,0.31600294793965417
Proposed,-75.0,0.715,0.31332063442610697
Proposed,-75.0,0.725,0.31067939468281186
Proposed,-75.0,0.735,0.3079710931559998
Proposed,-75.0,0.745,0.30538461358273333
Proposed,-75.0,0.755,0.3027068277428206
Proposed,-75.0,0.765,0.2998946682866073
Proposed,-75.0,0.775,0.29704174058998417
Proposed,-75.0,0.785,0.29395367005318884
Proposed,-75.0,0.795,0.2907970352461165
Proposed,-75.0,0.805,0.2875873258033919
Proposed,-75.0,0.8150000000000001,0.28462426064551904
Proposed,-75.0,0.8250000000000001,0.28152768720339444
Proposed,-75.0,0.835,0.2779540539495245
Proposed,-75.0,0.845,0.2743015958767203
Proposed,-75.0,0.855,0.27064880590040236
Proposed,-75.0,0.865,0.26705231650716565
Proposed,-75.0,0.875,0.26321276857479226
Proposed,-75.0,0.885,0.2592365202215133
Proposed,-75.0,0.895,0.2551283887837318
Proposed,-50.0,0.005,1.0
Proposed,-50.0,0.015,0.9994811939730195
Proposed,-50.0,0.025,0.9983842400339435
Proposed,-50.0,0.035,0.9967922629762914
Proposed,-50.0,0.045,0.9945548592455532
Proposed,-50.0,0.055,0.9916851712337518
Proposed,-50.0,0.065,0.9889583594640265
Proposed,-50.0,0.07500000000000001,0.9859050960026896
Proposed,-50.0,0.08499999999999999,0.9815290516381623
Proposed,-50.0,0.095,0.9768949515672741
Proposed,-50.0,0.10500000000000001,0.9716331241931052
Proposed,-50.0,0.11499999999999999,0.9653367058751761
Proposed,-50.0,0.125,0.9589706063120614
Proposed,-50.0,0.135,0.9530385865744273
Proposed,-50.0,0.14500000000000002,0.9439022343981548
Proposed,-50.0,0.155,0.9273900584407125
Proposed,-50.0,0.165,0.9086489655507002
Proposed,-50.0,0.175,0.8899856063702016
Proposed,-50.0,0.185,0.870343143691483
Proposed,-50.0,0.195,0.8514981319240245
Proposed,-50.0,0.20500000000000002,0.8330838275291316
Proposed,-50.0,0.215,0.8143497394618963
Proposed,-50.0,0.225,0.7954124842128834
Proposed,-50.0,0.235,0.7763974954213175
Proposed,-50.0,0.245,0.757437285877566
Proposed,-50.0,0.255,0.7397767819198696
Proposed,-50.0,0.265,0.7237652299937871
Proposed,-50.0,0.275,0.7090620427951954
Proposed,-50.0,0.28500000000000003,0.6944767850637229
Proposed,-50.0,0.295,0.6808940939431225
Proposed,-50.0,0.305,0.6682995289962048
Proposed,-50.0,0.315,0.6568282497969001
Proposed,-50.0,0.325,0.6476668538198014
Proposed,-50.0,0.335,0.6391049058049858
Proposed,-50.0,0.34500000000000003,0.6281447917763145
Proposed,-50.0,0.355,0.6162442499728927
Proposed,-50.0,0.365,0.6042962093469324
Proposed,-50.0,0.375,0.5913952119179072
Proposed,-50.0,0.385,0.5773313032806477
Proposed,-50.0,0.395,0.5630703878164816
Proposed,-50.0,0.405,0.5490104543524813
Proposed,-50.0,0.41500000000000004,0.5348346904512941
Proposed,-50.0,0.425,0.5186562188193545
Proposed,-50.0,0.435,0.5019808944867235
Proposed,-50.0,0.445,0.48488512184639015
Proposed,-50.0,0.455,0.4674741838292733
Proposed,-50.0,0.465,0.4523968307595973
Proposed,-50.0,0.475,0.43950714499828714
Proposed,-50.0,0.485,0.42604373395140466
Proposed,-50.0,0.495,0.41302399447055343
Proposed,-50.0,0.505,0.4010045665018397
Proposed,-50.0,0.515,0.3897284546777283
Proposed,-50.0,0.525,0.37877544563103865
Proposed,-50.0,0.535,0.3684475876522435
Proposed,-50.0,0.545,0.3587367592529469
Proposed,-50.0,0.555,0.34893838598308013
Proposed,-50.0,0.5650000000000001,0.33928934361060686
Proposed,-50.0,0.575,0.32971926968101045
Proposed,-50.0,0.585,0.3205292199121997
Proposed,-50.0,0.595,0.3115138577851693
Proposed,-50.0,0.605,0.3032331066235329
Proposed,-50.0,0.615,0.2953157569748929
Proposed,-50.0,0.625,0.2872408869192013
Proposed,-50.0,0.635,0.2791252941836649
Proposed,-50.0,0.645,0.27131175678835917
Proposed,-50.0,0.655,0.26380364663598976
Proposed,-50.0,0.665,0.25653843506906526
Proposed,-50.0,0.675,0.24932998344669258
Proposed,-50.0,0.685,0.24206803909618504
Proposed,-50.0,0.6950000000000001,0.2348667824471086
Proposed,-50.0,0.7050000000000001,0.22771395915024376
Proposed,-50.0,0.715,0.22066102265977858
Proposed,-50.0,0.725,0.21375752791487507
Proposed,-50.0,0.735,0.20693087381133587
Proposed,-50.0,0.745,0.20057806429425984
Proposed,-50.0,0.755,0.1940871671047292
Proposed,-50.0,0.765,0.1875147204141631
Proposed,-50.0,0.775,0.18078708673333965
Proposed,-50.0,0.785,0.17390308396507712
Proposed,-50.0,0.795,0.16706716684094844
Proposed,-50.0,0.805,0.16025902084655264
Proposed,-50.0,0.8150000000000001,0.15410908646327723
Proposed,-50.0,0.8250000000000001,0.14782839425913072
Proposed,-50.0,0.835,0.14095606627221927
Proposed,-50.0,0.845,0.134060496138388
Proposed,-50.0,0.855,0.12736382668238988
Proposed,-50.0,0.865,0.12098639181711135
Proposed,-50.0,0.875,0.11436205881569682
Proposed,-50.0,0.885,0.10774702372569027
Proposed,-50.0,0.895,0.10109771811750203
Proposed,-25.0,0.005,1.0
Proposed,-25.0,0.015,0.9998702797944576
Proposed,-25.0,0.025,0.9995958946812008
Proposed,-25.0,0.035,0.9991974135128008
Proposed,-25.0,0.045,0.9986368133779365
Proposed,-25.0,0.055,0.9979168591707175
Proposed,-25.0,0.065,0.997231786334229
Proposed,-25.0,0.07500000000000001,0.9964634737919733
Proposed,-25.0,0.08499999999999999,0.9953601806084553
Proposed,-25.0,0.095,0.9941889749215012
Proposed,-25.0,0.10500000000000001,0.9928553912170298
Proposed,-25.0,0.11499999999999999,0.9912544937992269
Proposed,-25.0,0.125,0.9896300816985675
Proposed,-25.0,0.135,0.9881111476776717
Proposed,-25.0,0.14500000000000002,0.9842837925695349
Proposed,-25.0,0.155,0.9725246965060583
Proposed,-25.0,0.165,0.9574734480017438
Proposed,-25.0,0.175,0.9416159075196682
Proposed,-25.0,0.185,0.9241523804646119
Proposed,-25.0,0.195,0.9067303369781053
Proposed,-25.0,0.20500000000000002,0.8891202703105303
Proposed,-25.0,0.215,0.8705982521652974
Proposed,-25.0,0.225,0.8511275066865542
Proposed,-25.0,0.235,0.8307729454789283
Proposed,-25.0,0.245,0.8095378148534744
Proposed,-25.0,0.255,0.7888062836617612
Proposed,-25.0,0.265,0.7690275872139665
Proposed,-25.0,0.275,0.7499137026169074
Proposed,-25.0,0.28500000000000003,0.7298107779444333
Proposed,-25.0,0.295,0.7097942935153652
Proposed,-25.0,0.305,0.6898335483241764
Proposed,-25.0,0.315,0.6701200663094743
Proposed,-25.0,0.325,0.6529263526459106
Proposed,-25.0,0.335,0.6368928246882241
Proposed,-25.0,0.34500000000000003,0.6218131728928592
Proposed,-25.0,0.355,0.6083957123101812
Proposed,-25.0,0.365,0.596816119866393
Proposed,-25.0,0.375,0.5857197579569818
Proposed,-25.0,0.385,0.5747375608517744
Proposed,-25.0,0.395,0.5644958213570643
Proposed,-25.0,0.405,0.5551008502142798
Proposed,-25.0,0.41500000000000004,0.546040076643047
Proposed,-25.0,0.425,0.5360990427339227
Proposed,-25.0,0.435,0.526201098712902
Proposed,-25.0,0.445,0.5162675274656034
Proposed,-25.0,0.455,0.5061186283097376
Proposed,-25.0,0.465,0.49600221434620567
Proposed,-25.0,0.475,0.4862825696979399
Proposed,-25.0,0.485,0.4752493616807202
Proposed,-25.0,0.495,0.46400896724228335
Proposed,-25.0,0.505,0.4531094903572622
Proposed,-25.0,0.515,0.44239303590438944
Proposed,-25.0,0.525,0.4316482341948027
Proposed,-25.0,0.535,0.42106999898293473
Proposed,-25.0,0.545,0.4108900718238661
Proposed,-25.0,0.555,0.40030352998470586
Proposed,-25.0,0.5650000000000001,0.389596761056521
Proposed,-25.0,0.575,0.3787288779138801
Proposed,-25.0,0.585,0.3679126380316747
Proposed,-25.0,0.595,0.3572235271110412
Proposed,-25.0,0.605,0.3471544503010492
Proposed,-25.0,0.615,0.33736736020583946
Proposed,-25.0,0.625,0.3271452673048698
Proposed,-25.0,0.635,0.3167598196776522
Proposed,-25.0,0.645,0.30667320883144544
Proposed,-25.0,0.655,0.296863998022009
Proposed,-25.0,0.665,0.28725004027218937
Proposed,-25.0,0.675,0.27757017568517445
Proposed,-25.0,0.685,0.2678239203918514
Proposed,-25.0,0.6950000000000001,0.25806957732238034
Proposed,-25.0,0.7050000000000001,0.2484308449126511
Proposed,-25.0,0.715,0.23878199795329128
Proposed,-25.0,0.725,0.22926284583863601
Proposed,-25.0,0.735,0.22001839226324235
Proposed,-25.0,0.745,0.2114364378773853
Proposed,-25.0,0.755,0.2026125255304277
Proposed,-25.0,0.765,0.19377909634624108
Proposed,-25.0,0.775,0.18465541164279387
Proposed,-25.0,0.785,0.17553250749226634
Proposed,-25.0,0.795,0.166553816533906
Proposed,-25.0,0.805,0.15769520083375815
Proposed,-25.0,0.8150000000000001,0.1497252721224437
Proposed,-25.0,0.8250000000000001,0.14155468010762876
Proposed,-25.0,0.835,0.13301102810691848
Proposed,-25.0,0.845,0.12444586090456415
Proposed,-25.0,0.855,0.11623045962745895
Proposed,-25.0,0.865,0.1085399193358726
Proposed,-25.0,0.875,0.10065990007345649
Proposed,-25.0,0.885,0.09300070617318817
Proposed,-25.0,0.895,0.08539994809428116
Proposed,0.0,0.005,1.0
Proposed,0.0,0.015,0.9999999999999996
Proposed,0.0,0.025,0.9999999999999997
Proposed,0.0,0.035,0.9999999999999996
Proposed,0.0,0.045,0.9999999999999997
Proposed,0.0,0.055,0.9999999999999998
Proposed,0.0,0.065,0.9999999999999997
Proposed,0.0,0.07500000000000001,0.9999999999999996
Proposed,0.0,0.08499999999999999,0.9999999999999997
Proposed,0.0,0.095,0.9999999999999997
Proposed,0.0,0.10500000000000001,0.9999999999999998
Proposed,0.0,0.11499999999999999,0.9999999999999998
Proposed,0.0,0.125,0.9999999999999998
Proposed,0.0,0.135,0.9999999999999998
Proposed,0.0,0.14500000000000002,0.9980091708686211
Proposed,0.0,0.155,0.9879011672226531
Proposed,0.0,0.165,0.9741355395636491
Proposed,0.0,0.175,0.95925560707467
Proposed,0.0,0.185,0.9425466294610072
Proposed,0.0,0.195,0.9256064833976417
Proposed,0.0,0.20500000000000002,0.9082497763655052
Proposed,0.0,0.215,0.8897537572820283
Proposed,0.0,0.225,0.8700190923777352
Proposed,0.0,0.235,0.8490758030337996
Proposed,0.0,0.245,0.8268664023106671
Proposed,0.0,0.255,0.8048222180582493
Proposed,0.0,0.265,0.7834238997405393
Proposed,0.0,0.275,0.7623929113428304
Proposed,0.0,0.28500000000000003,0.7398598740421413
Proposed,0.0,0.295,0.7169662989296173
Proposed,0.0,0.305,0.6936487081882879
Proposed,0.0,0.315,0.6701016628318724
Proposed,0.0,0.325,0.6490982049374877
Proposed,0.0,0.335,0.6294300886597458
Proposed,0.0,0.34500000000000003,0.612216389388873
Proposed,0.0,0.355,0.5979066443623754
Proposed,0.0,0.365,0.5864076956968717
Proposed,0.0,0.375,0.576194905435616
Proposed,0.0,0.385,0.5668839834745572
Proposed,0.0,0.395,0.5589788451346361
Proposed,0.0,0.405,0.552441096867591
Proposed,0.0,0.41500000000000004,0.5467188567560836
Proposed,0.0,0.425,0.5410918075557435
Proposed,0.0,0.435,0.5361962108973415
Proposed,0.0,0.445,0.5319034761684194
Proposed,0.0,0.455,0.5279222560595437
Proposed,0.0,0.465,0.5225055074166542
Proposed,0.0,0.475,0.5162696431194006
Proposed,0.0,0.485,0.5085276128842754
Proposed,0.0,0.495,0.5002543901978472
Proposed,0.0,0.505,0.49189880790877455
Proposed,0.0,0.515,0.48341480813209387
Proposed,0.0,0.525,0.4747521371107799
Proposed,0.0,0.535,0.4660034133322527
Proposed,0.0,0.545,0.4574610749032739
Proposed,0.0,0.555,0.4484424209787697
Proposed,0.0,0.5650000000000001,0.43920257057281564
Proposed,0.0,0.575,0.4297231714828704
Proposed,0.0,0.585,0.42012614023922573
Proposed,0.0,0.595,0.41061518400334657
Proposed,0.0,0.605,0.4015359040996463
Proposed,0.0,0.615,0.3926612967000688
Proposed,0.0,0.625,0.383289145171638
Proposed,0.0,0.635,0.3737156905546042
Proposed,0.0,0.645,0.3643726705116041
Proposed,0.0,0.655,0.3552349126961293
Proposed,0.0,0.665,0.34622300373511994
Proposed,0.0,0.675,0.3370651965159233
Proposed,0.0,0.685,0.3278528418269936
Proposed,0.0,0.6950000000000001,0.3185710089587309
Proposed,0.0,0.7050000000000001,0.30940168150722797
Proposed,0.0,0.715,0.3001297302589709
Proposed,0.0,0.725,0.2909192315492799
Proposed,0.0,0.735,0.28202750788732833
Proposed,0.0,0.745,0.27374769451432684
Proposed,0.0,0.755,0.26519098153303367
Proposed,0.0,0.765,0.2566223327088608
Proposed,0.0,0.775,0.2476899446810593
Proposed,0.0,0.785,0.2388098369474637
Proposed,0.0,0.795,0.23005416001031037
Proposed,0.0,0.805,0.22140722540061805
Proposed,0.0,0.8150000000000001,0.2135823693554378
Proposed,0.0,0.8250000000000001,0.2055077226220198
Proposed,0.0,0.835,0.19719741103204155
Proposed,0.0,0.845,0.18879130562490815
Proposed,0.0,0.855,0.18072210928260576
Proposed,0.0,0.865,0.17315786677832523
Proposed,0.0,0.875,0.16538772213247166
Proposed,0.0,0.885,0.15788845645469224
Proposed,0.0,0.895,0.15044991357592322
Proposed,25.0,0.005,1.0
Proposed,25.0,0.015,0.9998702797944581
Proposed,25.0,0.025,0.999595894681201
Proposed,25.0,0.035,0.9991974135128012
Proposed,25.0,0.045,0.9986368133779369
Proposed,25.0,0.055,0.9979168591707178
Proposed,25.0,0.065,0.9972317863342294
Proposed,25.0,0.07500000000000001,0.9964634737919736
Proposed,25.0,0.08499999999999999,0.9953601806084557
Proposed,25.0,0.095,0.9941889749215015
Proposed,25.0,0.10500000000000001,0.9928553912170301
Proposed,25.0,0.11499999999999999,0.9912544937992275
Proposed,25.0,0.125,0.989630081698568
Proposed,25.0,0.135,0.9881111476776722
Proposed,25.0,0.14500000000000002,0.9842837925695354
Proposed,25.0,0.155,0.9725246965060587
Proposed,25.0,0.165,0.9574734480017442
Proposed,25.0,0.175,0.9416159075196685
Proposed,25.0,0.185,0.9241523804646125
Proposed,25.0,0.195,0.9067303369781058
Proposed,25.0,0.20500000000000002,0.8891202703105304
Proposed,25.0,0.215,0.8705982521652977
Proposed,25.0,0.225,0.8511275066865545
Proposed,25.0,0.235,0.8307729454789285
Proposed,25.0,0.245,0.8095378148534746
Proposed,25.0,0.255,0.7888062836617615
Proposed,25.0,0.265,0.7690275872139669
Proposed,25.0,0.275,0.7499137026169077
Proposed,25.0,0.28500000000000003,0.7298107779444338
Proposed,25.0,0.295,0.7097942935153655
Proposed,25.0,0.305,0.6898335483241769
Proposed,25.0,0.315,0.6701200663094746
Proposed,25.0,0.325,0.6529263526459108
Proposed,25.0,0.335,0.6368928246882245
Proposed,25.0,0.34500000000000003,0.6218131728928595
Proposed,25.0,0.355,0.6083957123101814
Proposed,25.0,0.365,0.5968161198663932
Proposed,25.0,0.375,0.585719757956982
Proposed,25.0,0.385,0.5747375608517745
Proposed,25.0,0.395,0.5644958213570644
Proposed,25.0,0.405,0.5551008502142799
Proposed,25.0,0.41500000000000004,0.5460400766430472
Proposed,25.0,0.425,0.5360990427339228
Proposed,25.0,0.435,0.5262010987129021
Proposed,25.0,0.445,0.5162675274656038
Proposed,25.0,0.455,0.5061186283097379
Proposed,25.0,0.465,0.49600221434620584
Proposed,25.0,0.475,0.48628256969794015
Proposed,25.0,0.485,0.4752493616807204
Proposed,25.0,0.495,0.4640089672422835
Proposed,25.0,0.505,0.45310949035726233
Proposed,25.0,0.515,0.4423930359043896
Proposed,25.0,0.525,0.4316482341948028
Proposed,25.0,0.535,0.42106999898293485
Proposed,25.0,0.545,0.41089007182386633
Proposed,25.0,0.555,0.4003035299847059
Proposed,25.0,0.5650000000000001,0.38959676105652113
Proposed,25.0,0.575,0.37872887791388027
Proposed,25.0,0.585,0.3679126380316748
Proposed,25.0,0.595,0.35722352711104133
Proposed,25.0,0.605,0.3471544503010493
Proposed,25.0,0.615,0.3373673602058396
Proposed,25.0,0.625,0.3271452673048699
Proposed,25.0,0.635,0.3167598196776523
Proposed,25.0,0.645,0.3066732088314455
Proposed,25.0,0.655,0.2968639980220091
Proposed,25.0,0.665,0.2872500402721895
Proposed,25.0,0.675,0.2775701756851745
Proposed,25.0,0.685,0.26782392039185143
Proposed,25.0,0.6950000000000001,0.25806957732238034
Proposed,25.0,0.7050000000000001,0.24843084491265113
Proposed,25.0,0.715,0.2387819979532914
Proposed,25.0,0.725,0.2292628458386361
Proposed,25.0,0.735,0.22001839226324246
Proposed,25.0,0.745,0.2114364378773854
Proposed,25.0,0.755,0.20261252553042777
Proposed,25.0,0.765,0.1937790963462411
Proposed,25.0,0.775,0.1846554116427939
Proposed,25.0,0.785,0.17553250749226637
Proposed,25.0,0.795,0.16655381653390605
Proposed,25.0,0.805,0.1576952008337582
Proposed,25.0,0.8150000000000001,0.14972527212244374
Proposed,25.0,0.8250000000000001,0.1415546801076288
Proposed,25.0,0.835,0.1330110281069185
Proposed,25.0,0.845,0.12444586090456415
Proposed,25.0,0.855,0.116230459627459
Proposed,25.0,0.865,0.10853991933587265
Proposed,25.0,0.875,0.10065990007345649
Proposed,25.0,0.885,0.09300070617318819
Proposed,25.0,0.895,0.08539994809428118
Proposed,50.0,0.005,1.0
Proposed,50.0,0.015,0.9994811939730195
Proposed,50.0,0.025,0.9983842400339434
Proposed,50.0,0.035,0.9967922629762914
Proposed,50.0,0.045,0.9945548592455532
Proposed,50.0,0.055,0.9916851712337518
Proposed,50.0,0.065,0.9889583594640265
Proposed,50.0,0.07500000000000001,0.9859050960026896
Proposed,50.0,0.08499999999999999,0.9815290516381623
Proposed,50.0,0.095,0.9768949515672741
Proposed,50.0,0.10500000000000001,0.9716331241931052
Proposed,50.0,0.11499999999999999,0.9653367058751761
Proposed,50.0,0.125,0.9589706063120614
Proposed,50.0,0.135,0.9530385865744273
Proposed,50.0,0.14500000000000002,0.9439022343981548
Proposed,50.0,0.155,0.9273900584407128
Proposed,50.0,0.165,0.9086489655507002
Proposed,50.0,0.175,0.8899856063702016
Proposed,50.0,0.185,0.870343143691483
Proposed,50.0,0.195,0.8514981319240245
Proposed,50.0,0.20500000000000002,0.8330838275291316
Proposed,50.0,0.215,0.8143497394618963
Proposed,50.0,0.225,0.7954124842128834
Proposed,50.0,0.235,0.7763974954213175
Proposed,50.0,0.245,0.7574372858775659
Proposed,50.0,0.255,0.7397767819198696
Proposed,50.0,0.265,0.7237652299937871
Proposed,50.0,0.275,0.7090620427951954
Proposed,50.0,0.28500000000000003,0.6944767850637229
Proposed,50.0,0.295,0.6808940939431226
Proposed,50.0,0.305,0.6682995289962048
Proposed,50.0,0.315,0.6568282497969001
Proposed,50.0,0.325,0.6476668538198014
Proposed,50.0,0.335,0.6391049058049859
Proposed,50.0,0.34500000000000003,0.6281447917763144
Proposed,50.0,0.355,0.6162442499728926
Proposed,50.0,0.365,0.6042962093469323
Proposed,50.0,0.375,0.5913952119179072
Proposed,50.0,0.385,0.5773313032806477
Proposed,50.0,0.395,0.5630703878164814
Proposed,50.0,0.405,0.5490104543524811
Proposed,50.0,0.41500000000000004,0.5348346904512941
Proposed,50.0,0.425,0.5186562188193545
Proposed,50.0,0.435,0.5019808944867233
Proposed,50.0,0.445,0.48488512184639015
Proposed,50.0,0.455,0.4674741838292733
Proposed,50.0,0.465,0.45239683075959725
Proposed,50.0,0.475,0.43950714499828714
Proposed,50.0,0.485,0.42604373395140466
Proposed,50.0,0.495,0.41302399447055343
Proposed,50.0,0.505,0.40100456650183963
Proposed,50.0,0.515,0.3897284546777283
Proposed,50.0,0.525,0.3787754456310386
Proposed,50.0,0.535,0.36844758765224345
Proposed,50.0,0.545,0.3587367592529468
Proposed,50.0,0.555,0.3489383859830801
Proposed,50.0,0.5650000000000001,0.33928934361060686
Proposed,50.0,0.575,0.32971926968101034
Proposed,50.0,0.585,0.3205292199121997
Proposed,50.0,0.595,0.31151385778516927
Proposed,50.0,0.605,0.3032331066235329
Proposed,50.0,0.615,0.2953157569748929
Proposed,50.0,0.625,0.28724088691920124
Proposed,50.0,0.635,0.27912529418366483
Proposed,50.0,0.645,0.27131175678835917
Proposed,50.0,0.655,0.26380364663598976
Proposed,50.0,0.665,0.2565384350690652
Proposed,50.0,0.675,0.24932998344669252
Proposed,50.0,0.685,0.24206803909618496
Proposed,50.0,0.6950000000000001,0.2348667824471086
Proposed,50.0,0.7050000000000001,0.22771395915024367
Proposed,50.0,0.715,0.22066102265977858
Proposed,50.0,0.725,0.21375752791487498
Proposed,50.0,0.735,0.20693087381133582
